,Date/Time,Year,Month,Day,Max_Temp,Min_Temp,Mean_Temp
0,2016-01-01,2016,1,1,,,
1,2016-01-02,2016,1,2,,,
2,2016-01-03,2016,1,3,,,
3,2016-01-04,2016,1,4,,,
4,2016-01-05,2016,1,5,,,
5,2016-01-06,2016,1,6,,,
6,2016-01-07,2016,1,7,6.0,-10.5,-2.3
7,2016-01-08,2016,1,8,5.0,-9.0,-2.0
8,2016-01-09,2016,1,9,,,
9,2016-01-10,2016,1,10,,,
10,2016-01-11,2016,1,11,-6.0,-9.0,-7.5
11,2016-01-12,2016,1,12,-2.0,-11.5,-6.8
12,2016-01-13,2016,1,13,-6.5,-11.0,-8.8
13,2016-01-14,2016,1,14,,,
14,2016-01-15,2016,1,15,,,
15,2016-01-16,2016,1,16,,,
16,2016-01-17,2016,1,17,,,
17,2016-01-18,2016,1,18,-1.0,-12.0,-6.5
18,2016-01-19,2016,1,19,-4.0,-18.5,-11.3
19,2016-01-20,2016,1,20,-4.0,-6.0,-5.0
20,2016-01-21,2016,1,21,-3.5,-12.5,-8.0
21,2016-01-22,2016,1,22,-2.0,-17.0,-9.5
22,2016-01-23,2016,1,23,,,
23,2016-01-24,2016,1,24,,,
24,2016-01-25,2016,1,25,5.0,-7.5,-1.3
25,2016-01-26,2016,1,26,6.5,-3.0,1.8
26,2016-01-27,2016,1,27,1.5,-3.5,-1.0
27,2016-01-28,2016,1,28,1.0,-2.0,-0.5
28,2016-01-29,2016,1,29,6.0,-9.0,-1.5
29,2016-01-30,2016,1,30,,,
30,2016-01-31,2016,1,31,,,
31,2016-02-01,2016,2,1,6.5,0.0,3.3
32,2016-02-02,2016,2,2,4.5,-6.5,-1.0
33,2016-02-03,2016,2,3,,,
34,2016-02-04,2016,2,4,4.0,0.0,2.0
35,2016-02-05,2016,2,5,3.0,-4.0,-0.5
36,2016-02-06,2016,2,6,,,
37,2016-02-07,2016,2,7,,,
38,2016-02-08,2016,2,8,6.0,-2.0,2.0
39,2016-02-09,2016,2,9,1.0,-3.5,-1.3
