,Date/Time,Year,Month,Day,Max_Temp,Min_Temp,Mean_Temp
0,2016-01-01,2016,1,1,,,
1,2016-01-02,2016,1,2,,,
2,2016-01-03,2016,1,3,,,
3,2016-01-04,2016,1,4,,,
4,2016-01-05,2016,1,5,,,
5,2016-01-06,2016,1,6,,,
6,2016-01-07,2016,1,7,,,
7,2016-01-08,2016,1,8,,,
8,2016-01-09,2016,1,9,,,
9,2016-01-10,2016,1,10,,,
10,2016-01-11,2016,1,11,,,
11,2016-01-12,2016,1,12,,,
12,2016-01-13,2016,1,13,-6.0,,
13,2016-01-14,2016,1,14,,,
14,2016-01-15,2016,1,15,,,
15,2016-01-16,2016,1,16,,,
16,2016-01-17,2016,1,17,,,
17,2016-01-18,2016,1,18,,,
18,2016-01-19,2016,1,19,,,
19,2016-01-20,2016,1,20,,,
20,2016-01-21,2016,1,21,,,
21,2016-01-22,2016,1,22,,-14.9,
22,2016-01-23,2016,1,23,,,
23,2016-01-24,2016,1,24,,,
24,2016-01-25,2016,1,25,,,
25,2016-01-26,2016,1,26,,,
26,2016-01-27,2016,1,27,,1.0,
27,2016-01-28,2016,1,28,,,
28,2016-01-29,2016,1,29,,,
29,2016-01-30,2016,1,30,,,
30,2016-01-31,2016,1,31,,,
31,2016-02-01,2016,2,1,,,
32,2016-02-02,2016,2,2,,,
33,2016-02-03,2016,2,3,,,
34,2016-02-04,2016,2,4,,,
35,2016-02-05,2016,2,5,,,
36,2016-02-06,2016,2,6,,,
37,2016-02-07,2016,2,7,,,
38,2016-02-08,2016,2,8,,,
39,2016-02-09,2016,2,9,,-3.6,
40,2016-02-10,2016,2,10,,,
41,2016-02-11,2016,2,11,,,
42,2016-02-12,2016,2,12,-13.4,,
43,2016-02-13,2016,2,13,0.8,,
44,2016-02-14,2016,2,14,,,
45,2016-02-15,2016,2,15,,,
46,2016-02-16,2016,2,16,,,
47,2016-02-17,2016,2,17,2.3,,
48,2016-02-18,2016,2,18,,,
49,2016-02-19,2016,2,19,,,
50,2016-02-20,2016,2,20,,,
